SYMBOL	ENTREZID	ENSEMBL	log2FoldChange	pvalue	padj	stat
ADARB2	105	ENSG00000185736	-1.61101618138737	0.305665685896938	NA	-1.02435911445895
ADARB2-AS1	642394	ENSG00000205696	NA	NA	NA	NA
ADAT1	23536	ENSG00000065457	0.12775672790182	0.444125103381361	0.825483161679864	0.765245948512402
ADAT2	134637	ENSG00000189007	-0.153227568128524	0.479896248233068	0.84643560946773	-0.706469444199262
ADAT3	113179	ENSG00000213638	0.90156310481161	0.489692931114696	NA	0.69079730232099
ADCK1	57143	ENSG00000063761	-0.129484971531501	0.602733108309199	0.895907546122934	-0.52047419604477
ADCK2	90956	ENSG00000133597	0.0948372648504798	0.597244168036358	0.895734206755854	0.528367676043802
ADCK5	203054	ENSG00000173137	0.0688525196883274	0.78775260531746	0.950537317843805	0.269230117362301
ADCY1	107	ENSG00000164742	-0.829196507666845	0.0152463746799393	0.198714199622447	-2.42647323966174
ADCY10	55811	ENSG00000143199	-1.7155517952319	0.371431675201882	NA	-0.893794831242154
ADCY10P1	221442	ENSG00000161912	-0.118795033553441	0.602532547036377	0.895907546122934	-0.520762044104
ADCY2	108	ENSG00000078295	NA	NA	NA	NA
ADCY3	109	ENSG00000138031	0.119072826084157	0.393328450231904	0.806675915439497	0.853596767462501
ADCY4	196883	ENSG00000129467	0.402995543031295	0.397037681385415	0.808597525349256	0.846923646270574
ADCY5	111	ENSG00000173175	1.92320839552889	0.394136080899191	NA	0.852140562898946
ADCY6	112	ENSG00000174233	0.0417799576564722	0.698895174277939	0.920727455622669	0.38681229507595
ADCY7	113	ENSG00000121281	0.0690048797532033	0.610435793179352	0.897684521742985	0.509451489353502
ADCY8	114	ENSG00000155897	NA	NA	NA	NA
ADCY9	115	ENSG00000162104	-0.0533155904927922	0.658600185666564	0.911740991324338	-0.441846640149877
ADCYAP1	116	ENSG00000141433	NA	NA	NA	NA
ADCYAP1R1	117	ENSG00000078549	1.02522954827478	0.800442914696325	NA	0.252773929689017
ADD1	118	ENSG00000087274	0.0417919779560791	0.62050735114902	0.900462921758635	0.49513142716186
ADD2	119	ENSG00000075340	0.552920261808064	0.769378023730458	NA	0.293188565421734
ADD3	120	ENSG00000148700	-0.460455163381135	1.25713070687023e-05	0.000806513213386214	-4.36743694865722
ADGB	79747	ENSG00000118492	NA	NA	NA	NA
ADH1A	124	ENSG00000187758	NA	NA	NA	NA
ADH1B	125	ENSG00000196616	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
ADH1C	126	ENSG00000248144	-1.12035600693916	0.702313279126459	NA	-0.382199653099131
ADH4	127	ENSG00000198099	1.61933191789435	0.669205556748967	NA	0.427238589576523
ADH5	128	ENSG00000197894	0.0152304840916482	0.882281286765392	0.97226932887915	0.148077904604462
ADH6	130	ENSG00000172955	-1.52804624386302	0.307272041146774	NA	-1.02096284753679
ADH7	131	ENSG00000196344	-0.334223757450773	0.430332159118181	0.820623007403147	-0.788623384725533
ADHFE1	137872	ENSG00000147576	-0.44055325977595	0.434853671427233	0.822471916593158	-0.780912990039649
ADI1	55256	ENSG00000182551	-0.111195899083613	0.351555397308034	0.780728957777357	-0.931576568152069
ADIG	149685	ENSG00000182035	NA	NA	NA	NA
ADIPOQ	9370	ENSG00000181092	1.66749733620488	0.540147200622935	NA	0.612590410373017
ADIPOQ-AS1	100874095	ENSG00000226482	NA	NA	NA	NA
ADIPOR1	51094	ENSG00000159346	0.0998829965195049	0.273725386957732	0.721574042481193	1.09452363578777
ADIPOR2	79602	ENSG00000006831	0.0999631606698897	0.300290979882262	0.743415370542199	1.03580959601071
ADIRF	10974	ENSG00000148671	0.0477433302280644	0.760594127066396	0.943429253765049	0.304700686031392
ADK	132	ENSG00000156110	-0.0208724158939283	0.865564814380686	0.968929040877938	-0.169294738421369
ADM	133	ENSG00000148926	0.00851596070313181	0.951795588066276	0.990181848419618	0.0604520706564369
ADM2	79924	ENSG00000128165	-0.291053799744316	0.565053665041746	0.884519775792205	-0.575351400977901
ADM5	199800	ENSG00000224420	-0.365718927564109	0.651091805482552	NA	-0.452245954840619
ADNP	23394	ENSG00000101126	-0.115237127015864	0.248727206233609	0.696044412789377	-1.15344639894443
ADNP2	22850	ENSG00000101544	-0.0573053934966892	0.63733417184062	0.905621398716157	-0.471429334560003
ADO	84890	ENSG00000181915	-0.388786570947637	0.0830746200545894	0.470560064586832	-1.73311843675447
ADORA1	134	ENSG00000163485	-0.289699345314409	0.818684404685862	NA	-0.229237400956069
ADORA2A	135	ENSG00000128271	-0.667437423997771	0.652680112136894	NA	-0.450042061661315
ADORA2A-AS1	646023	ENSG00000178803	NA	NA	NA	NA
ADORA2B	136	ENSG00000170425	0.0500420283326018	0.74246096492162	0.936993952404735	0.328596141472048
ADORA3	140	ENSG00000282608	NA	NA	NA	NA
ADPGK	83440	ENSG00000159322	0.211267838910518	0.0513554566295096	0.384867004126631	1.94849755887993
ADPGK-AS1	100287559	ENSG00000260898	NA	NA	NA	NA
ADPRH	141	ENSG00000144843	-0.733345953988653	0.0352665318300615	0.321011064010051	-2.10528471489771
ADPRHL1	113622	ENSG00000153531	-0.63861908968799	0.211667490001997	0.666152905969034	-1.24899339409536
ADPRM	56985	ENSG00000170222	-0.204231856963345	0.371282812421556	0.795518581639423	-0.894073040967939
ADRA1A	148	ENSG00000120907	NA	NA	NA	NA
ADRA1B	147	ENSG00000170214	-0.15751209621825	0.680103995151277	0.91606121282282	-0.412321222814753
ADRA1D	146	ENSG00000171873	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
ADRA2A	150	ENSG00000150594	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
ADRA2B	151	ENSG00000274286	1.02522954827478	0.800442914696325	NA	0.252773929689017
ADRA2C	152	ENSG00000184160	-0.906892977570338	0.433449272956383	NA	-0.78330287906554
ADRB1	153	ENSG00000043591	-1.97107002762115	0.587252688561021	NA	-0.542821529104288
ADRB2	154	ENSG00000169252	0.700398852168318	7.64490109751331e-09	1.0078667963392e-06	5.77610646434753
ADRB3	155	ENSG00000188778	NA	NA	NA	NA
ADRM1	11047	ENSG00000130706	0.252429155137235	0.121883857936854	0.543583882404622	1.54691452557685
ADSL	158	ENSG00000239900	0.18634026783085	0.16991107527	0.61590670594328	1.37248959673878
ADTRP	84830	ENSG00000111863	-0.151232359941162	0.519597339456498	0.865178248641167	-0.643966219472073
AEBP1	165	ENSG00000106624	1.17069181114257	0.211964942759598	NA	1.24818055638691
AEBP2	121536	ENSG00000139154	-0.292716776630006	0.0264169987570632	0.273644191596467	-2.2200260587631
AEN	64782	ENSG00000181026	0.190933024584588	0.179700973135533	0.628690532626203	1.3416763049103
AFAP1	60312	ENSG00000196526	0.313409257616679	0.00134450245175469	0.041043246599748	3.20630746483399
AFAP1-AS1	84740	ENSG00000272620	-0.317240976176431	0.682836842672618	NA	-0.408595078906322
AFAP1L1	134265	ENSG00000157510	0.388018872697414	0.00343271889178493	0.080121261760202	2.92607163047297
AFAP1L2	84632	ENSG00000169129	-0.125956145650854	0.298999858919336	0.742210078099581	-1.03858054245582
AFF1	4299	ENSG00000172493	0.0693862207614109	0.422262219795204	0.817736860513812	0.80250271280591
AFF2	2334	ENSG00000155966	1.91991520748345	0.269420026855241	NA	1.10439915577574
AFF3	3899	ENSG00000144218	-2.14407152096548	0.319450929454077	NA	-0.995586844229869
AFF4	27125	ENSG00000072364	-0.0504449280287543	0.560843594401025	0.883032697634352	-0.581588940063001
AFG3L1P	172	ENSG00000223959	0.171593556101341	0.264052754443794	0.712164614498841	1.11686335637536
AFG3L2	10939	ENSG00000141385	0.00433984070563489	0.967895681343077	0.993059479096288	0.0402476598256404
AFM	173	ENSG00000079557	NA	NA	NA	NA
AFMID	125061	ENSG00000183077	-0.0443602515881777	0.744059996716589	0.937013656935958	-0.326481615426715
AFP	174	ENSG00000081051	-1.10849734129985	0.145866686358572	NA	-1.45428724095529
AFTPH	54812	ENSG00000119844	-0.127808121791182	0.349260564748458	0.779252665624494	-0.936024517044688
AGA	175	ENSG00000038002	-0.252579084952713	0.119787186311763	0.539244605696894	-1.55566746771179
AGAP1	116987	ENSG00000157985	-0.00463411711432475	0.97151646007765	0.994023641248877	-0.03570640911509
AGAP11	119385	ENSG00000271880	-0.0311176206572844	0.948083137644634	0.988801681584507	-0.0651141206437102
AGAP2	116986	ENSG00000135439	-0.43884275463534	0.600863353644685	NA	-0.523159369091619
AGAP3	116988	ENSG00000133612	0.112977416025487	0.420575267619829	0.815841602783694	0.805423617274909
AGAP4	119016	ENSG00000188234	0.406510784708128	0.180430086425054	0.629432901087925	1.33943197335136
AGAP5	729092	ENSG00000172650	0.237133773553375	0.481344920823483	0.846565124066435	0.704141077803404
AGAP6	414189	ENSG00000204149	0.13172805209044	0.553416260017032	0.878441365592265	0.592648729813499
AGAP9	642517	ENSG00000204172	1.74803995291588	0.342490182226637	NA	0.949256479593321
AGBL1	123624	ENSG00000273540	NA	NA	NA	NA
AGBL2	79841	ENSG00000165923	-0.183886196655223	0.677466008221987	0.915926445139707	-0.415923465278078
AGBL3	340351	ENSG00000146856	1.51073382729039	0.219207109941581	NA	1.22863920364656
AGBL4	84871	ENSG00000186094	NA	NA	NA	NA
AGBL5	60509	ENSG00000084693	-0.0596640139954625	0.675649012805061	0.915636416900074	-0.418407761494241
AGER	177	ENSG00000204305	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483
AGFG1	3267	ENSG00000173744	-0.104616818546733	0.430594306072171	0.820623007403147	-0.788175075482711
AGFG2	3268	ENSG00000106351	-0.0540323274402823	0.805601051136752	0.954481359933245	-0.246104872778077
AGGF1	55109	ENSG00000164252	-0.0646625801133022	0.6369330742766	0.905621398716157	-0.471991193796159
AGK	55750	ENSG00000006530	-0.0478799043213408	0.711301388821536	0.924773915420069	-0.370108849250528
AGL	178	ENSG00000162688	-0.259657850734938	0.0357957809851626	0.323170794479645	-2.09923964337573
AGMAT	79814	ENSG00000116771	-0.553557461570155	0.306899881706718	0.749617032422223	-1.02174864375611
AGMO	392636	ENSG00000187546	-0.349578585436621	0.673091124773274	NA	-0.421909432648274
AGO1	26523	ENSG00000092847	-0.0147890005291084	0.910362339940412	0.980522648469811	-0.112581516032312
AGO2	27161	ENSG00000123908	0.286787254490294	0.0524537932340743	0.387731458674793	1.93939060843211
AGO3	192669	ENSG00000126070	-0.0100652569373571	0.95583741016771	0.991624914083175	-0.0553778898227329
AGO4	192670	ENSG00000134698	-0.153590599459734	0.245134022332014	0.694091539323209	-1.16224977277508
AGPAT1	10554	ENSG00000204310	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985
AGPAT2	10555	ENSG00000169692	0.243089630306585	0.274262663956581	0.721880030602698	1.09329872173206
AGPAT3	56894	ENSG00000160216	0.0233458567824221	0.813243998910536	0.956035542389916	0.236243148948093
AGPAT4	56895	ENSG00000026652	0.0889226001742689	0.565888504674347	0.884786184097242	0.574117185509801
AGPAT4-IT1	79992	NA	-0.0575157915171439	0.921105481628457	0.982383236818308	-0.0990412962224758
AGPAT5	55326	ENSG00000155189	-0.352242235984607	0.0297036442457376	0.294751546746166	-2.17401985325235
AGPS	8540	ENSG00000018510	-0.184810272749972	0.142141771125327	0.576495885121889	-1.46786178259622
AGR2	10551	ENSG00000106541	-0.148826042342837	0.257272541763248	0.704421211742891	-1.13286121011368
AGR3	155465	ENSG00000173467	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
AGRN	375790	ENSG00000188157	-0.0274912455881036	0.923670265881832	0.983045031293563	-0.0958115224376638
AGRP	181	ENSG00000159723	NA	NA	NA	NA
AGT	183	ENSG00000135744	NA	NA	NA	NA
AGTPBP1	23287	ENSG00000135049	-0.163721498805206	0.413470546071178	0.812207789795996	-0.817801491852779
AGTR1	185	ENSG00000144891	NA	NA	NA	NA
AGTR2	186	ENSG00000180772	NA	NA	NA	NA
AGTRAP	57085	ENSG00000177674	-0.0291111482967689	0.842968543290729	0.962807860091058	-0.1980978035552
AGXT	189	ENSG00000172482	NA	NA	NA	NA
AGXT2	64902	ENSG00000113492	NA	NA	NA	NA
AHCTF1	25909	ENSG00000153207	0.142434584671402	0.189782673859142	0.640636673688275	1.31122228973677
AHCTF1P1	285116	NA	0.495967651017279	0.435383723264185	NA	0.780012150558857
AHCY	191	ENSG00000101444	-0.00191813401517774	0.980672192266148	0.995021674758443	-0.0242261842244402
AHCYL1	10768	ENSG00000168710	-0.0592187565597412	0.535068969189176	0.871229970597522	-0.620286822207472
AHCYL2	23382	ENSG00000158467	0.310192289645461	0.0154455187442328	0.199777595891714	2.4217606782671
AHDC1	27245	ENSG00000126705	-0.129618011587504	0.326642528726458	0.766724793021193	-0.980899044505636
AHI1	54806	ENSG00000135541	-0.113844515463593	0.656721717276587	0.911518189436866	-0.444443848588937
AHNAK	79026	ENSG00000124942	-0.0726841178096474	0.351269489281085	0.780599723168566	-0.932129722278015
AHNAK2	113146	ENSG00000185567	-0.0966331499480486	0.226071576825261	0.682138004822097	-1.21054045580181
AHR	196	ENSG00000106546	-0.141941695647682	0.128821048016713	0.553137477829814	-1.51876742537302
AHRR	57491	ENSG00000063438	0.195164614609769	0.855958288974417	NA	0.181521461688948
AHSA1	10598	ENSG00000100591	0.249080549205487	0.00737516893662734	0.1305729640326	2.67941153122248
AHSG	197	ENSG00000145192	-3.17635738927026	0.228686939500483	NA	-1.20374814009531
AHSP	51327	ENSG00000169877	NA	NA	NA	NA
AICDA	57379	ENSG00000111732	NA	NA	NA	NA
AIDA	64853	ENSG00000186063	-0.118437224201579	0.469144495774486	0.839707506076596	-0.723871715932316
AIF1	199	ENSG00000204472	NA	NA	NA	NA
AIF1L	83543	ENSG00000126878	0.371217135920476	0.390992111945601	0.806028345776141	0.857819551552736
AIFM1	9131	ENSG00000156709	0.151865331765606	0.196716691631623	0.646755316389306	1.29096246993394
AIFM2	84883	ENSG00000042286	0.305393220471764	0.20405572529526	0.654902504555766	1.270081150255
AIFM3	150209	ENSG00000183773	-0.336245113719222	0.285700010506999	0.731394539954944	-1.06760215640512
AIG1	51390	ENSG00000146416	0.0418161434861384	0.766014976413895	0.944198260766208	0.29759148219974
AIM2	9447	ENSG00000163568	0.651832295198029	0.384705690541878	NA	0.869258620423709
AIMP1	9255	ENSG00000164022	-0.0372624149667705	0.761995297450727	0.943622115569863	-0.302861651254961
AIMP2	7965	ENSG00000106305	0.116092883484463	0.403880466593565	0.810790623469751	0.834710964671372
AIP	9049	ENSG00000110711	0.117732210163253	0.483257884033231	0.846641873055053	0.701072319260773
AIPL1	23746	ENSG00000129221	NA	NA	NA	NA
AIRE	326	ENSG00000160224	NA	NA	NA	NA
AIRN	100271873	ENSG00000268257	NA	NA	NA	NA
AJAP1	55966	ENSG00000196581	-0.908552423827357	0.0897491960589558	0.48174542671608	-1.69672218656858
AJUBA	84962	ENSG00000129474	-0.00568923550035188	0.948895281623657	0.989044022036405	-0.0640941227099066
AK1	203	ENSG00000106992	0.217178686011596	0.0782014663700025	0.458756906460961	1.76121827326156
AK2	204	ENSG00000004455	0.126404245718028	0.263777180430391	0.712164614498841	1.11750800120441
AK3	50808	ENSG00000147853	-0.073593673923869	0.513855817604125	0.862097535402338	-0.652845607841499
AK4	205	ENSG00000162433	-0.00258501785557743	0.981061384823898	0.995021674758443	-0.0237382633918946
AK5	26289	ENSG00000154027	0.649751368341735	0.834837379020145	NA	0.208501541658829
AK7	122481	ENSG00000140057	0.302854608654925	0.727149563488071	NA	0.348919742075874
AK8	158067	ENSG00000165695	0.158033595531963	0.862840191834452	NA	0.17275985719438
AKAP1	8165	ENSG00000121057	0.0307247004524843	0.783201826527328	0.948623507341713	0.275148922848689
AKAP10	11216	ENSG00000108599	-0.180731989738452	0.217122326009933	0.674134871313123	-1.23421627080494
AKAP11	11215	ENSG00000023516	-0.255230257710956	0.0412621612350317	0.348852817714359	-2.04088598445589
AKAP12	9590	ENSG00000131016	0.30921545601051	0.00514859569617529	0.102774879479226	2.7975866382914
AKAP13	11214	ENSG00000170776	-0.0178669769742813	0.857595077599062	0.966280065034844	-0.179436367531574
AKAP14	158798	ENSG00000186471	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
AKAP17A	8227	ENSG00000197976	0.111988692803851	0.394289784610616	0.806945595625699	0.85186363091311
AKAP3	10566	ENSG00000111254	0.0420997609357357	0.90647398844294	0.980167112749732	0.117487197820603
AKAP4	8852	ENSG00000147081	NA	NA	NA	NA
AKAP5	9495	ENSG00000179841	-0.401748821303373	0.822932812945935	NA	-0.22377444850779
AKAP6	9472	ENSG00000151320	-0.197068743715506	0.415539534490435	0.812750375295241	-0.814184027128394
AKAP7	9465	ENSG00000118507	-0.616794559716952	0.322381848857843	NA	-0.989575093384085
AKAP8	10270	ENSG00000105127	0.206949069420707	0.0879407462997495	0.479016643090237	1.7063617570077
AKAP8L	26993	ENSG00000011243	0.168387718966622	0.090374296422789	0.482700624498164	1.69342659383994
AKAP9	10142	ENSG00000127914	-0.23021044325611	0.0634382744552439	0.419722783588184	-1.85610723678171
AKIP1	56672	ENSG00000166452	-0.0391210286966954	0.803362619992975	0.953969142358063	-0.24899762312982
AKIRIN1	79647	ENSG00000174574	0.0669674919506501	0.495832260108352	0.852182866402704	0.681062000531897
AKIRIN2	55122	ENSG00000135334	-0.32202699284319	0.0448840139326569	0.360182953277649	-2.00573982400299
AKNA	80709	ENSG00000106948	0.0912413143788734	0.706116663958976	0.923071560372336	0.377076622068793
AKNAD1	254268	ENSG00000162641	0.119188185287667	0.914650553558252	NA	0.107174489140268
AKR1A1	10327	ENSG00000117448	0.231567979591227	0.0677851197072888	0.433254172151489	1.82643263565347
AKR1B1	231	ENSG00000085662	0.337498246131031	0.00588168109265467	0.112539917174766	2.75430564994224
AKR1B10	57016	ENSG00000198074	-0.239907723048914	0.0532715086408305	0.391418313084458	-1.93271343972984
AKR1B15	441282	ENSG00000227471	-0.604985899570987	0.46830457593143	NA	-0.725240377501499
AKR1C1	1645	ENSG00000187134	0.0098714832831961	0.919339875543919	0.981931582144299	0.101265281862251
AKR1C2	1646	ENSG00000151632	-0.101737667701897	0.291944499109259	0.737524036853773	-1.05386550221973
AKR1C3	8644	ENSG00000196139	-0.0739600815273715	0.493629116642383	0.852182866402704	-0.684548116403139
AKR1C4	1109	ENSG00000198610	NA	NA	NA	NA
AKR1C6P	389932	NA	NA	NA	NA	NA
AKR1D1	6718	ENSG00000122787	0.0388947651772886	0.990754359343981	NA	0.0115879514770546
AKR1E2	83592	ENSG00000165568	0.553456990466317	0.357954036916428	NA	0.9192706280217
AKR7A2	8574	ENSG00000053371	-0.174066819655297	0.16705315249296	0.612625965341575	-1.38173477554889
AKR7A2P1	246182	NA	-2.2366370499119	0.5401164678283	NA	-0.612636878628655
AKR7A3	22977	ENSG00000162482	-1.07554635094601	0.44882865152657	NA	-0.757369286339373
AKR7L	246181	ENSG00000211454	-1.19288570306149	0.480134605748799	NA	-0.706086083159036
AKT1	207	ENSG00000142208	0.167376376469617	0.126449506525661	0.548280727005257	1.52825391786728
AKT1S1	84335	ENSG00000204673	0.0878700610588879	0.354339678486105	0.782610973544297	0.926204569127573
AKT2	208	ENSG00000105221	0.0623198260548204	0.560653962535217	0.883032697634352	0.581870425499545
AKT3	10000	ENSG00000117020	-0.204043657341086	0.219367458321737	0.675942208928111	-1.22821183165904
AKTIP	64400	ENSG00000166971	-0.00798203441223507	0.959278292769971	0.991664819194019	-0.0510592683619565
ALAD	210	ENSG00000148218	-0.290949239207633	0.0197220634847975	0.233031958863769	-2.33159392951628
ALAS1	211	ENSG00000023330	0.343438742956263	0.00315913775279292	0.0761575867568553	2.9518134020628
ALAS2	212	ENSG00000158578	1.61933191789435	0.669205556748967	NA	0.427238589576523
ALB	213	ENSG00000163631	1.20288093935691	0.766551022253284	NA	0.29688930416985
ALCAM	214	ENSG00000170017	-0.212926373721756	0.0240275787546436	0.259957718946804	-2.25668797521871
